data,time,real_time,hour,price_date,str_price_date,all_return,c_return
"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 18.05, 'open_next': 18.05, 'change_rate_today': -0.01366120218579235}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 126.5, 'open_next': 126.5, 'change_rate_today': -0.003937007874015748}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 25, 'open_next': 25, 'change_rate_today': -0.08088235294117645}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 102, 'open_next': 102, 'change_rate_today': -0.04672897196261682}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.7, 'open_next': 26.7, 'change_rate_today': 0.013282732447817755}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 72.2, 'open_next': 72.2, 'change_rate_today': -0.01366120218579235}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 10.3, 'open_next': 10.3, 'change_rate_today': -0.009615384615384581}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 23.8, 'open_next': 23.8, 'change_rate_today': 0.06726457399103139}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 109.5, 'open_next': 109.5, 'change_rate_today': -0.1411764705882353}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 11.2, 'open_next': 11.2, 'change_rate_today': -0.02608695652173919}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.28, 'open_next': 7.28, 'change_rate_today': -0.018867924528301844}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 151, 'open_next': 151, 'change_rate_today': -0.08484848484848485}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 85.1, 'open_next': 85.1, 'change_rate_today': -0.04703247480403139}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 43.5, 'open_next': 43.5, 'change_rate_today': -0.023569023569023507}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.8, 'open_next': 38.8, 'change_rate_today': -0.013977128335451188}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 43.9, 'open_next': 43.9, 'change_rate_today': -0.055913978494623685}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.75, 'open_next': 14.75, 'change_rate_today': -0.0033783783783784263}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.6, 'open_next': 15.6, 'change_rate_today': -0.042944785276073684}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 36.35, 'open_next': 36.35, 'change_rate_today': 0.05976676384839663}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 452.5, 'open_next': 452.5, 'change_rate_today': -0.003303964757709251}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 14.1, 'open_next': 14.1, 'change_rate_today': 0.0071428571428571175}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 31.95, 'open_next': 31.95, 'change_rate_today': 0.047540983606557355}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 157, 'open_next': 157, 'change_rate_today': 0.060810810810810814}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 28.2, 'open_next': 28.2, 'change_rate_today': 0.04444444444444442}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 16.2, 'open_next': 16.2, 'change_rate_today': 0.022082018927444772}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24.8, 'open_next': 24.8, 'change_rate_today': 0.024793388429752126}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.85, 'open_next': 15.85, 'change_rate_today': 0.029220779220779175}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 9.2, 'open_next': 9.2, 'change_rate_today': 0.04545454545454529}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.85, 'open_next': 13.85, 'change_rate_today': 0.04135338345864653}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.45, 'open_next': 11.45, 'change_rate_today': -0.017167381974249017}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 24.25, 'open_next': 24.25, 'change_rate_today': -0.03}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.6, 'open_next': 22.6, 'change_rate_today': 0.011185682326621923}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 67.3, 'open_next': 67.3, 'change_rate_today': -0.03165467625899285}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17.15, 'open_next': 17.15, 'change_rate_today': -0.02000000000000008}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1750, 'open_next': 1750, 'change_rate_today': 0.0028653295128939827}]}]",2020-07-25 11:00:27.281,2020-07-25 19:00:27.281,19,2020-07-27,2020-07-27,-0.007177127327927809,-0.007177127327927809
"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 18.05, 'open_next': 18.05, 'change_rate_today': -0.01366120218579235}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 126.5, 'open_next': 126.5, 'change_rate_today': -0.003937007874015748}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 25, 'open_next': 25, 'change_rate_today': -0.08088235294117645}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 102, 'open_next': 102, 'change_rate_today': -0.04672897196261682}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.7, 'open_next': 26.7, 'change_rate_today': 0.013282732447817755}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 72.2, 'open_next': 72.2, 'change_rate_today': -0.01366120218579235}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 10.3, 'open_next': 10.3, 'change_rate_today': -0.009615384615384581}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 23.8, 'open_next': 23.8, 'change_rate_today': 0.06726457399103139}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 109.5, 'open_next': 109.5, 'change_rate_today': -0.1411764705882353}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 11.2, 'open_next': 11.2, 'change_rate_today': -0.02608695652173919}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.28, 'open_next': 7.28, 'change_rate_today': -0.018867924528301844}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 151, 'open_next': 151, 'change_rate_today': -0.08484848484848485}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 85.1, 'open_next': 85.1, 'change_rate_today': -0.04703247480403139}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 43.5, 'open_next': 43.5, 'change_rate_today': -0.023569023569023507}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.8, 'open_next': 38.8, 'change_rate_today': -0.013977128335451188}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 43.9, 'open_next': 43.9, 'change_rate_today': -0.055913978494623685}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.75, 'open_next': 14.75, 'change_rate_today': -0.0033783783783784263}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.6, 'open_next': 15.6, 'change_rate_today': -0.042944785276073684}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 36.35, 'open_next': 36.35, 'change_rate_today': 0.05976676384839663}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 452.5, 'open_next': 452.5, 'change_rate_today': -0.003303964757709251}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 14.1, 'open_next': 14.1, 'change_rate_today': 0.0071428571428571175}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 31.95, 'open_next': 31.95, 'change_rate_today': 0.047540983606557355}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 157, 'open_next': 157, 'change_rate_today': 0.060810810810810814}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 28.2, 'open_next': 28.2, 'change_rate_today': 0.04444444444444442}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 16.2, 'open_next': 16.2, 'change_rate_today': 0.022082018927444772}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24.8, 'open_next': 24.8, 'change_rate_today': 0.024793388429752126}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.85, 'open_next': 15.85, 'change_rate_today': 0.029220779220779175}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 9.2, 'open_next': 9.2, 'change_rate_today': 0.04545454545454529}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.85, 'open_next': 13.85, 'change_rate_today': 0.04135338345864653}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.45, 'open_next': 11.45, 'change_rate_today': -0.017167381974249017}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 24.25, 'open_next': 24.25, 'change_rate_today': -0.03}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.6, 'open_next': 22.6, 'change_rate_today': 0.011185682326621923}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 67.3, 'open_next': 67.3, 'change_rate_today': -0.03165467625899285}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17.15, 'open_next': 17.15, 'change_rate_today': -0.02000000000000008}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1750, 'open_next': 1750, 'change_rate_today': 0.0028653295128939827}]}]",2020-07-27 11:00:27.945,2020-07-27 19:00:27.945,19,2020-07-28,2020-07-28,-0.007177127327927809,-0.007177127327927809
"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 18.05, 'open_next': 18.05, 'change_rate_today': -0.01366120218579235}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 126.5, 'open_next': 126.5, 'change_rate_today': -0.003937007874015748}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 25, 'open_next': 25, 'change_rate_today': -0.08088235294117645}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 102, 'open_next': 102, 'change_rate_today': -0.04672897196261682}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.7, 'open_next': 26.7, 'change_rate_today': 0.013282732447817755}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 72.2, 'open_next': 72.2, 'change_rate_today': -0.01366120218579235}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 10.3, 'open_next': 10.3, 'change_rate_today': -0.009615384615384581}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 23.8, 'open_next': 23.8, 'change_rate_today': 0.06726457399103139}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 109.5, 'open_next': 109.5, 'change_rate_today': -0.1411764705882353}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 11.2, 'open_next': 11.2, 'change_rate_today': -0.02608695652173919}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.28, 'open_next': 7.28, 'change_rate_today': -0.018867924528301844}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 151, 'open_next': 151, 'change_rate_today': -0.08484848484848485}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 85.1, 'open_next': 85.1, 'change_rate_today': -0.04703247480403139}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 43.5, 'open_next': 43.5, 'change_rate_today': -0.023569023569023507}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.8, 'open_next': 38.8, 'change_rate_today': -0.013977128335451188}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 43.9, 'open_next': 43.9, 'change_rate_today': -0.055913978494623685}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.75, 'open_next': 14.75, 'change_rate_today': -0.0033783783783784263}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.6, 'open_next': 15.6, 'change_rate_today': -0.042944785276073684}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 36.35, 'open_next': 36.35, 'change_rate_today': 0.05976676384839663}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 452.5, 'open_next': 452.5, 'change_rate_today': -0.003303964757709251}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 14.1, 'open_next': 14.1, 'change_rate_today': 0.0071428571428571175}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 31.95, 'open_next': 31.95, 'change_rate_today': 0.047540983606557355}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 157, 'open_next': 157, 'change_rate_today': 0.060810810810810814}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 28.2, 'open_next': 28.2, 'change_rate_today': 0.04444444444444442}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 16.2, 'open_next': 16.2, 'change_rate_today': 0.022082018927444772}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24.8, 'open_next': 24.8, 'change_rate_today': 0.024793388429752126}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.85, 'open_next': 15.85, 'change_rate_today': 0.029220779220779175}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 9.2, 'open_next': 9.2, 'change_rate_today': 0.04545454545454529}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.85, 'open_next': 13.85, 'change_rate_today': 0.04135338345864653}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.45, 'open_next': 11.45, 'change_rate_today': -0.017167381974249017}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 24.25, 'open_next': 24.25, 'change_rate_today': -0.03}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.6, 'open_next': 22.6, 'change_rate_today': 0.011185682326621923}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 67.3, 'open_next': 67.3, 'change_rate_today': -0.03165467625899285}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17.15, 'open_next': 17.15, 'change_rate_today': -0.02000000000000008}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1750, 'open_next': 1750, 'change_rate_today': 0.0028653295128939827}]}]",2020-07-28 11:00:28.042,2020-07-28 19:00:28.042,19,2020-07-29,2020-07-29,-0.007177127327927809,-0.007177127327927809
"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 18.05, 'open_next': 18.05, 'change_rate_today': -0.01366120218579235}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 126.5, 'open_next': 126.5, 'change_rate_today': -0.003937007874015748}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 25, 'open_next': 25, 'change_rate_today': -0.08088235294117645}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 102, 'open_next': 102, 'change_rate_today': -0.04672897196261682}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.7, 'open_next': 26.7, 'change_rate_today': 0.013282732447817755}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 72.2, 'open_next': 72.2, 'change_rate_today': -0.01366120218579235}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 10.3, 'open_next': 10.3, 'change_rate_today': -0.009615384615384581}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 23.8, 'open_next': 23.8, 'change_rate_today': 0.06726457399103139}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 109.5, 'open_next': 109.5, 'change_rate_today': -0.1411764705882353}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 11.2, 'open_next': 11.2, 'change_rate_today': -0.02608695652173919}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.28, 'open_next': 7.28, 'change_rate_today': -0.018867924528301844}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 151, 'open_next': 151, 'change_rate_today': -0.08484848484848485}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 85.1, 'open_next': 85.1, 'change_rate_today': -0.04703247480403139}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 43.5, 'open_next': 43.5, 'change_rate_today': -0.023569023569023507}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.8, 'open_next': 38.8, 'change_rate_today': -0.013977128335451188}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 43.9, 'open_next': 43.9, 'change_rate_today': -0.055913978494623685}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.75, 'open_next': 14.75, 'change_rate_today': -0.0033783783783784263}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.6, 'open_next': 15.6, 'change_rate_today': -0.042944785276073684}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 36.35, 'open_next': 36.35, 'change_rate_today': 0.05976676384839663}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 452.5, 'open_next': 452.5, 'change_rate_today': -0.003303964757709251}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 14.1, 'open_next': 14.1, 'change_rate_today': 0.0071428571428571175}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 31.95, 'open_next': 31.95, 'change_rate_today': 0.047540983606557355}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 157, 'open_next': 157, 'change_rate_today': 0.060810810810810814}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 28.2, 'open_next': 28.2, 'change_rate_today': 0.04444444444444442}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 16.2, 'open_next': 16.2, 'change_rate_today': 0.022082018927444772}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24.8, 'open_next': 24.8, 'change_rate_today': 0.024793388429752126}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.85, 'open_next': 15.85, 'change_rate_today': 0.029220779220779175}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 9.2, 'open_next': 9.2, 'change_rate_today': 0.04545454545454529}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.85, 'open_next': 13.85, 'change_rate_today': 0.04135338345864653}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.45, 'open_next': 11.45, 'change_rate_today': -0.017167381974249017}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 24.25, 'open_next': 24.25, 'change_rate_today': -0.03}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.6, 'open_next': 22.6, 'change_rate_today': 0.011185682326621923}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 67.3, 'open_next': 67.3, 'change_rate_today': -0.03165467625899285}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17.15, 'open_next': 17.15, 'change_rate_today': -0.02000000000000008}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1750, 'open_next': 1750, 'change_rate_today': 0.0028653295128939827}]}]",2020-07-29 11:00:28.390,2020-07-29 19:00:28.390,19,2020-07-30,2020-07-30,-0.007177127327927809,-0.007177127327927809
