,data,time,real_time,hour,price_date,str_price_date,all_return,c_return,10_days_std,10_days_mean,10_days_std_year,10_days_sharp_ratio
11,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '2466', 'reason': '', 'change_rate': 0.17, 'change_rate_new': 0.0017000000000000001, 'open': 28.6, 'close': 28.95, 'open_next': 28.55, 'change_rate_today': 0.012237762237762163, 'name': '冠西電'}, {'id': '4406', 'reason': '', 'change_rate': -1, 'change_rate_new': -0.01, 'open': 8.85, 'close': 8.75, 'open_next': 8.75, 'change_rate_today': 0.0, 'name': '新昕纖'}, {'id': '5301', 'reason': '', 'change_rate': -0.91, 'change_rate_new': -0.0091, 'open': 10.8, 'close': 10.9, 'open_next': 10.8, 'change_rate_today': 0.009259259259259226, 'name': '寶得利'}, {'id': '6527', 'reason': '', 'change_rate': -0.2, 'change_rate_new': -0.002, 'open': 49.9, 'close': 49.05, 'open_next': 49.05, 'change_rate_today': -0.015030060120240482, 'name': '明達醫'}]}]",2020-08-05 12:01:46.378,2020-08-05 20:01:46.378,20,2020-08-06,2020-08-06,0.0016167403441952265,0.30793372778244965,,,,
12,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '9929', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 12.65, 'close': 13, 'open_next': 12.65, 'change_rate_today': 0.027667984189723292, 'name': '秋雨'}, {'id': '1474', 'reason': '', 'change_rate': -2.64, 'change_rate_new': -0.0264, 'open': 15.15, 'close': 14.7, 'open_next': 14.05, 'change_rate_today': -0.02970297029702977, 'name': '弘裕'}, {'id': '2466', 'reason': '', 'change_rate': -1.04, 'change_rate_new': -0.0104, 'open': 28.6, 'close': 28.55, 'open_next': 28.5, 'change_rate_today': -0.001748251748251773, 'name': '冠西電'}, {'id': '2548', 'reason': '', 'change_rate': -0.58, 'change_rate_new': -0.0058, 'open': 86.5, 'close': 86, 'open_next': 86.6, 'change_rate_today': -0.005780346820809248, 'name': '華固'}, {'id': '8068', 'reason': '', 'change_rate': 2.47, 'change_rate_new': 0.024700000000000003, 'open': 25.9, 'close': 27.2, 'open_next': 27.8, 'change_rate_today': 0.050193050193050225, 'name': '全達'}]}]",2020-08-06 12:01:51.613,2020-08-06 20:01:51.613,20,2020-08-07,2020-08-07,0.008125893103336545,0.31856185744065835,,,,
13,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '3701', 'reason': '', 'change_rate': -1.5, 'change_rate_new': -0.015, 'open': 13.2, 'close': 13, 'open_next': 12.95, 'change_rate_today': -0.015151515151515098, 'name': '大眾控'}, {'id': '8112', 'reason': '', 'change_rate': 0.49, 'change_rate_new': 0.0049, 'open': 30.65, 'close': 30.35, 'open_next': 30.1, 'change_rate_today': -0.003262642740619833, 'name': '至上'}, {'id': '1307', 'reason': '', 'change_rate': -1.34, 'change_rate_new': -0.0134, 'open': 22.55, 'close': 21.1, 'open_next': 21.7, 'change_rate_today': -0.03104212860310418, 'name': '三芳'}, {'id': '1732', 'reason': '', 'change_rate': -1.62, 'change_rate_new': -0.016200000000000003, 'open': 27.95, 'close': 25.75, 'open_next': 26, 'change_rate_today': -0.03220035778175308, 'name': '毛寶'}, {'id': '6266', 'reason': '', 'change_rate': 1.3, 'change_rate_new': 0.013000000000000001, 'open': 19.5, 'close': 19.45, 'open_next': 19.35, 'change_rate_today': 0.0025641025641026005, 'name': '泰詠'}, {'id': '8068', 'reason': '', 'change_rate': 4.81, 'change_rate_new': 0.0481, 'open': 25.9, 'close': 27.8, 'open_next': 28.3, 'change_rate_today': 0.07335907335907345, 'name': '全達'}, {'id': '4562', 'reason': '', 'change_rate': 0.56, 'change_rate_new': 0.005600000000000001, 'open': 17.95, 'close': 17.75, 'open_next': 17.95, 'change_rate_today': 0.0027855153203343017, 'name': '穎漢'}]}]",2020-08-07 12:01:49.169,2020-08-07 20:01:49.169,20,2020-08-10,2020-08-10,-0.0004211361476402638,0.3180065633795903,,,,
14,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8045', 'reason': '', 'change_rate': -4.31, 'change_rate_new': -0.0431, 'open': 10.68, 'close': 9.69, 'open_next': 10.19, 'change_rate_today': -0.043071161048689056, 'name': '達運光電'}, {'id': '6564', 'reason': '', 'change_rate': 1.85, 'change_rate_new': 0.018500000000000003, 'open': 72.07, 'close': 66.07, 'open_next': 66.96, 'change_rate_today': 0.01845428056056629, 'name': '安特羅'}, {'id': '4722', 'reason': '', 'change_rate': 0.19, 'change_rate_new': 0.0019, 'open': 26.2, 'close': 26.65, 'open_next': 26.35, 'change_rate_today': 0.0019083969465649127, 'name': '國精化'}, {'id': '8112', 'reason': '', 'change_rate': -0.98, 'change_rate_new': -0.0098, 'open': 30.65, 'close': 30.1, 'open_next': 30.35, 'change_rate_today': -0.01794453507340937, 'name': '至上'}, {'id': '2312', 'reason': '', 'change_rate': -1.47, 'change_rate_new': -0.0147, 'open': 10.2, 'close': 10.05, 'open_next': 10.1, 'change_rate_today': -0.004901960784313621, 'name': '金寶'}, {'id': '2349', 'reason': '', 'change_rate': -3.1, 'change_rate_new': -0.031, 'open': 6.27, 'close': 5.83, 'open_next': 5.93, 'change_rate_today': -0.05901116427432205, 'name': '錸德'}, {'id': '2406', 'reason': '', 'change_rate': -2.54, 'change_rate_new': -0.0254, 'open': 9.91, 'close': 9.7, 'open_next': 9.97, 'change_rate_today': -0.04742684157416757, 'name': '國碩'}, {'id': '2548', 'reason': '', 'change_rate': 1.16, 'change_rate_new': 0.0116, 'open': 86.6, 'close': 87.4, 'open_next': 87.3, 'change_rate_today': 0.012702078521940052, 'name': '華固'}, {'id': '3005', 'reason': '', 'change_rate': -0.93, 'change_rate_new': -0.009300000000000001, 'open': 43.3, 'close': 44.5, 'open_next': 43.4, 'change_rate_today': -0.01616628175519621, 'name': '神基'}, {'id': '3049', 'reason': '', 'change_rate': 0.1, 'change_rate_new': 0.001, 'open': 9.92, 'close': 9.7, 'open_next': 9.88, 'change_rate_today': -0.004032258064516043, 'name': '和鑫'}, {'id': '3512', 'reason': '', 'change_rate': 0.7, 'change_rate_new': 0.006999999999999999, 'open': 28.1, 'close': 30, 'open_next': 29.2, 'change_rate_today': 0.040925266903914535, 'name': '皇龍'}, {'id': '8068', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 25.9, 'close': 28.3, 'open_next': 29, 'change_rate_today': 0.09266409266409276, 'name': '全達'}, {'id': '4553', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 18.25, 'close': 18, 'open_next': 17.92, 'change_rate_today': -0.008219178082191704, 'name': '盛復'}, {'id': '6637', 'reason': '', 'change_rate': -4.37, 'change_rate_new': -0.0437, 'open': 64.71, 'close': 60.4, 'open_next': 60.23, 'change_rate_today': -0.043733580590325935, 'name': '醫影'}]}]",2020-08-10 12:01:47.074,2020-08-10 20:01:47.074,20,2020-08-11,2020-08-11,-0.005560917546432358,0.3106772375549798,,,,
15,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '2020', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 16.1, 'close': 15.95, 'open_next': 15.9, 'change_rate_today': -0.01242236024844727, 'name': '美亞'}, {'id': '2548', 'reason': '', 'change_rate': -0.23, 'change_rate_new': -0.0023, 'open': 86.6, 'close': 87.3, 'open_next': 87.4, 'change_rate_today': 0.008083140877598186, 'name': '華固'}, {'id': '1580', 'reason': '', 'change_rate': -1.1, 'change_rate_new': -0.011000000000000001, 'open': 82, 'close': 80.4, 'open_next': 80.1, 'change_rate_today': -0.009756097560975575, 'name': '新麥'}, {'id': '2063', 'reason': '', 'change_rate': -2.6, 'change_rate_new': -0.026000000000000002, 'open': 32.2, 'close': 31.5, 'open_next': 31.8, 'change_rate_today': -0.007763975155279613, 'name': '世鎧'}, {'id': '8489', 'reason': '', 'change_rate': -4.88, 'change_rate_new': -0.048799999999999996, 'open': 59.4, 'close': 55.7, 'open_next': 56.6, 'change_rate_today': -0.043771043771043794, 'name': '三貝德'}]}]",2020-08-11 12:01:46.585,2020-08-11 20:01:46.585,20,2020-08-12,2020-08-12,-0.013126067171629613,0.2934732000945073,,,,
16,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': 1.19, 'change_rate_new': 0.011899999999999999, 'open': 41.5, 'close': 46, 'open_next': 46, 'change_rate_today': 0.0, 'name': '威宏-KY'}, {'id': '1312A', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 30.1, 'close': 30.2, 'open_next': 30.2, 'change_rate_today': 0.0, 'name': '國喬特'}, {'id': '3005', 'reason': '', 'change_rate': 0.35, 'change_rate_new': 0.0034999999999999996, 'open': 43.4, 'close': 44.85, 'open_next': 44.85, 'change_rate_today': 0.0253456221198157, 'name': '神基'}, {'id': '4304', 'reason': '', 'change_rate': -9.83, 'change_rate_new': -0.0983, 'open': 5.28, 'close': 4.77, 'open_next': 4.77, 'change_rate_today': -0.14204545454545453, 'name': '勝昱'}, {'id': '4953', 'reason': '', 'change_rate': 3.22, 'change_rate_new': 0.0322, 'open': 84.9, 'close': 88.8, 'open_next': 88.8, 'change_rate_today': 0.018845700824499344, 'name': '緯軟'}, {'id': '6144', 'reason': '', 'change_rate': -1.21, 'change_rate_new': -0.0121, 'open': 5.53, 'close': 5.52, 'open_next': 5.52, 'change_rate_today': 0.032549728752260344, 'name': '得利影'}]}]",2020-08-12 12:01:48.399,2020-08-12 20:01:48.399,20,2020-08-13,2020-08-13,-0.010884067141479858,0.27939495093897393,,,,
17,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': 9.32, 'change_rate_new': 0.0932, 'open': 41.5, 'close': 46, 'open_next': 46.5, 'change_rate_today': 0.10843373493975904, 'name': '威宏-KY'}, {'id': '1507', 'reason': '', 'change_rate': -0.35, 'change_rate_new': -0.0034999999999999996, 'open': 56, 'close': 56.5, 'open_next': 56.7, 'change_rate_today': 0.008928571428571428, 'name': '永大'}, {'id': '2890', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 10.95, 'close': 11, 'open_next': 11, 'change_rate_today': 0.004566210045662165, 'name': '永豐金'}, {'id': '3005', 'reason': '', 'change_rate': 1.62, 'change_rate_new': 0.016200000000000003, 'open': 43.4, 'close': 44.85, 'open_next': 45, 'change_rate_today': 0.03341013824884799, 'name': '神基'}, {'id': '3057', 'reason': '', 'change_rate': 9.91, 'change_rate_new': 0.09910000000000001, 'open': 5.88, 'close': 6.46, 'open_next': 7.1, 'change_rate_today': 0.09863945578231294, 'name': '喬鼎'}, {'id': '3512', 'reason': '', 'change_rate': 0.17, 'change_rate_new': 0.0017000000000000001, 'open': 30, 'close': 30.1, 'open_next': 30.05, 'change_rate_today': 0.003333333333333381, 'name': '皇龍'}, {'id': '9950', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 9.1, 'close': 9.36, 'open_next': 9.17, 'change_rate_today': 0.02857142857142855, 'name': '萬國通'}]}]",2020-08-13 12:01:45.541,2020-08-13 20:01:45.541,20,2020-08-14,2020-08-14,0.0408404103357022,0.3316459657167474,,,,
18,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '8442', 'reason': '', 'change_rate': -0.43, 'change_rate_new': -0.0043, 'open': 41.5, 'close': 46.5, 'open_next': 47.5, 'change_rate_today': 0.12048192771084337, 'name': '威宏-KY'}, {'id': '2020', 'reason': '', 'change_rate': 0.63, 'change_rate_new': 0.0063, 'open': 15.95, 'close': 15.9, 'open_next': 16.05, 'change_rate_today': 0.009404388714733676, 'name': '美亞'}, {'id': '4139', 'reason': '', 'change_rate': 3.13, 'change_rate_new': 0.0313, 'open': 51.4, 'close': 55.3, 'open_next': 54.9, 'change_rate_today': 0.03112840466926073, 'name': '馬光-KY'}, {'id': '5438', 'reason': '', 'change_rate': 0.85, 'change_rate_new': 0.0085, 'open': 11.9, 'close': 11.7, 'open_next': 11.75, 'change_rate_today': -0.004201680672268967, 'name': '東友'}, {'id': '5514', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 18.95, 'close': 18.9, 'open_next': 19, 'change_rate_today': 0.002638522427440671, 'name': '三豐'}, {'id': '1593', 'reason': '', 'change_rate': -0.51, 'change_rate_new': -0.0051, 'open': 59.5, 'close': 60, 'open_next': 63.4, 'change_rate_today': 0.021848739495798273, 'name': '祺驊'}, {'id': '8492', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 13.95, 'close': 14.43, 'open_next': 13.35, 'change_rate_today': -0.01075268817204291, 'name': '兔將'}, {'id': '6682', 'reason': '', 'change_rate': -0.76, 'change_rate_new': -0.0076, 'open': 6.56, 'close': 6.16, 'open_next': 6.2, 'change_rate_today': -0.007621951219512168, 'name': '碩鑽材料'}]}]",2020-08-14 12:01:47.159,2020-08-14 20:01:47.159,20,2020-08-17,2020-08-17,0.02036570786928158,0.35876587843984203,,,,
19,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '1217', 'reason': '', 'change_rate': -0.92, 'change_rate_new': -0.0092, 'open': 7.61, 'close': 7.69, 'open_next': 7.9, 'change_rate_today': -0.007884362680683377, 'name': '愛之味'}, {'id': '1464', 'reason': '', 'change_rate': -1.56, 'change_rate_new': -0.015600000000000001, 'open': 19.65, 'close': 18, 'open_next': 18.8, 'change_rate_today': -0.03307888040712461, 'name': '得力'}, {'id': '1507', 'reason': '', 'change_rate': 1.06, 'change_rate_new': 0.0106, 'open': 56.7, 'close': 55.9, 'open_next': 57.1, 'change_rate_today': 0.008818342151675485, 'name': '永大'}, {'id': '1603', 'reason': '', 'change_rate': 0.85, 'change_rate_new': 0.0085, 'open': 29.5, 'close': 28.6, 'open_next': 29.7, 'change_rate_today': 0.0033898305084746243, 'name': '華電'}, {'id': '2236', 'reason': '', 'change_rate': -0.59, 'change_rate_new': -0.0059, 'open': 17, 'close': 16.2, 'open_next': 17, 'change_rate_today': -0.002941176470588277, 'name': '百達-KY'}, {'id': '2634', 'reason': '', 'change_rate': -1.06, 'change_rate_new': -0.0106, 'open': 28.55, 'close': 27.9, 'open_next': 28.85, 'change_rate_today': 0.005253940455341456, 'name': '漢翔'}, {'id': '2816', 'reason': '', 'change_rate': -0.81, 'change_rate_new': -0.008100000000000001, 'open': 18.55, 'close': 17.95, 'open_next': 18.6, 'change_rate_today': -0.005390835579514901, 'name': '旺旺保'}, {'id': '3310', 'reason': '', 'change_rate': 0.9, 'change_rate_new': 0.009000000000000001, 'open': 27.9, 'close': 27.95, 'open_next': 28, 'change_rate_today': 0.0, 'name': '佳穎'}, {'id': '3511', 'reason': '', 'change_rate': -0.4, 'change_rate_new': -0.004, 'open': 24.95, 'close': 23, 'open_next': 24.15, 'change_rate_today': -0.006012024048096136, 'name': '矽瑪'}, {'id': '4139', 'reason': '', 'change_rate': 3.8, 'change_rate_new': 0.038, 'open': 51.4, 'close': 54.9, 'open_next': 55.3, 'change_rate_today': 0.06809338521400779, 'name': '馬光-KY'}, {'id': '4163', 'reason': '', 'change_rate': 0.41, 'change_rate_new': 0.0040999999999999995, 'open': 121, 'close': 117, 'open_next': 118, 'change_rate_today': 0.008264462809917356, 'name': '鐿鈦'}, {'id': '4707', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 11.35, 'close': 11.5, 'open_next': 11.95, 'change_rate_today': 0.0, 'name': '磐亞'}, {'id': '4711', 'reason': '', 'change_rate': 1.48, 'change_rate_new': 0.0148, 'open': 13.5, 'close': 13.7, 'open_next': 13.45, 'change_rate_today': 0.037037037037037035, 'name': '永純'}, {'id': '5009', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 15.85, 'close': 15.45, 'open_next': 15.75, 'change_rate_today': 0.0031545741324921586, 'name': '榮剛'}, {'id': '5438', 'reason': '', 'change_rate': -0.84, 'change_rate_new': -0.0084, 'open': 11.9, 'close': 11.75, 'open_next': 11.7, 'change_rate_today': -0.012605042016806753, 'name': '東友'}, {'id': '5514', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 18.95, 'close': 19, 'open_next': 18.9, 'change_rate_today': 0.002638522427440671, 'name': '三豐'}, {'id': '8424', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 50.1, 'close': 49.85, 'open_next': 50.5, 'change_rate_today': 0.0059880239520957515, 'name': '惠普'}, {'id': '8929', 'reason': '', 'change_rate': -0.38, 'change_rate_new': -0.0038, 'open': 26.5, 'close': 24.5, 'open_next': 25.5, 'change_rate_today': -0.009433962264150943, 'name': '富堡'}, {'id': '3659', 'reason': '', 'change_rate': 0.7, 'change_rate_new': 0.006999999999999999, 'open': 12.86, 'close': 12.35, 'open_next': 12.58, 'change_rate_today': 0.006998444790046646, 'name': '百辰'}, {'id': '6538', 'reason': '', 'change_rate': 0.88, 'change_rate_new': 0.0088, 'open': 231, 'close': 247.5, 'open_next': 239.5, 'change_rate_today': -0.008658008658008658, 'name': '倉和'}]}]",2020-08-17 12:01:47.013,2020-08-17 20:01:47.013,20,2020-08-18,2020-08-18,0.0031816135676777657,0.3630889463939837,,,,
20,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '6497', 'reason': '', 'change_rate': 1.2, 'change_rate_new': 0.012, 'open': 5.8, 'close': 5.43, 'open_next': 4.92, 'change_rate_today': 0.01724137931034492, 'name': '亞獅康-KY'}, {'id': '1436', 'reason': '', 'change_rate': -0.27, 'change_rate_new': -0.0027, 'open': 37.55, 'close': 36.55, 'open_next': 36.45, 'change_rate_today': -0.01198402130492665, 'name': '華友聯'}, {'id': '1507', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 56.7, 'close': 57.1, 'open_next': 55.9, 'change_rate_today': 0.0070546737213403625, 'name': '永大'}, {'id': '1531', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 11.25, 'close': 10.85, 'open_next': 10.8, 'change_rate_today': -0.022222222222222223, 'name': '高林股'}, {'id': '1702', 'reason': '', 'change_rate': -0.81, 'change_rate_new': -0.008100000000000001, 'open': 43.45, 'close': 42.35, 'open_next': 42.15, 'change_rate_today': -0.013808975834292322, 'name': '南僑'}, {'id': '2231', 'reason': '', 'change_rate': 0.72, 'change_rate_new': 0.0072, 'open': 138.5, 'close': 139.5, 'open_next': 134.5, 'change_rate_today': 0.0, 'name': '為升'}, {'id': '2412', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 109.5, 'close': 109.5, 'open_next': 109, 'change_rate_today': -0.0091324200913242, 'name': '中華電'}, {'id': '2466', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 28.8, 'close': 29, 'open_next': 28.85, 'change_rate_today': 0.0, 'name': '冠西電'}, {'id': '3310', 'reason': '', 'change_rate': 0.36, 'change_rate_new': 0.0036, 'open': 27.9, 'close': 28, 'open_next': 27.95, 'change_rate_today': 0.0035842293906810548, 'name': '佳穎'}, {'id': '3522', 'reason': '', 'change_rate': -1.28, 'change_rate_new': -0.0128, 'open': 12.4, 'close': 11.4, 'open_next': 11, 'change_rate_today': -0.08064516129032258, 'name': '御頂'}, {'id': '4402', 'reason': '', 'change_rate': 1.82, 'change_rate_new': 0.0182, 'open': 5.75, 'close': 5.88, 'open_next': 5.98, 'change_rate_today': 0.006956521739130441, 'name': '福大'}, {'id': '4747', 'reason': '', 'change_rate': -1.01, 'change_rate_new': -0.0101, 'open': 39.6, 'close': 38.55, 'open_next': 38.2, 'change_rate_today': 0.010101010101010065, 'name': '強生'}, {'id': '8047', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 9.98, 'close': 9.69, 'open_next': 9.7, 'change_rate_today': -0.019038076152304736, 'name': '星雲'}, {'id': '8071', 'reason': '', 'change_rate': 1.2, 'change_rate_new': 0.012, 'open': 12.5, 'close': 12.75, 'open_next': 12.3, 'change_rate_today': 0.0040000000000000565, 'name': '能率網通'}, {'id': '8080', 'reason': '', 'change_rate': -0.31, 'change_rate_new': -0.0031, 'open': 3.17, 'close': 3.22, 'open_next': 3.33, 'change_rate_today': 0.0031545741324921863, 'name': '永利聯合'}, {'id': '9950', 'reason': '', 'change_rate': 0.54, 'change_rate_new': 0.0054, 'open': 9.3, 'close': 9.11, 'open_next': 9.12, 'change_rate_today': 0.010752688172042972, 'name': '萬國通'}, {'id': '8930', 'reason': '', 'change_rate': 0.45, 'change_rate_new': 0.0045000000000000005, 'open': 11.2, 'close': 11, 'open_next': 11.1, 'change_rate_today': 0.0, 'name': '青鋼'}, {'id': '3543', 'reason': '', 'change_rate': -1.42, 'change_rate_new': -0.014199999999999999, 'open': 17.75, 'close': 17.25, 'open_next': 17.15, 'change_rate_today': -0.01971830985915501, 'name': '州巧'}, {'id': '4546', 'reason': '', 'change_rate': 9.41, 'change_rate_new': 0.0941, 'open': 64.61, 'close': 63.57, 'open_next': 65.01, 'change_rate_today': 0.09410308001857295, 'name': '長亨'}, {'id': '6538', 'reason': '', 'change_rate': 3.7, 'change_rate_new': 0.037000000000000005, 'open': 231, 'close': 239.5, 'open_next': 247.5, 'change_rate_today': 0.0367965367965368, 'name': '倉和'}, {'id': '4190', 'reason': '', 'change_rate': -1.33, 'change_rate_new': -0.013300000000000001, 'open': 75.1, 'close': 73, 'open_next': 73, 'change_rate_today': -0.00266311584553913, 'name': '佐登-KY'}, {'id': '6640', 'reason': '', 'change_rate': -0.46, 'change_rate_new': -0.0046, 'open': 43.8, 'close': 44, 'open_next': 43.4, 'change_rate_today': -0.01826484018264834, 'name': '均華'}]}]",2020-08-18 12:01:48.128,2020-08-18 20:01:48.128,20,2020-08-19,2020-08-19,-0.00016965679093560728,0.3628576890975788,,,,
21,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '6497', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 5.8, 'close': 4.92, 'open_next': 5.43, 'change_rate_today': -0.15172413793103448, 'name': '亞獅康-KY'}, {'id': '3229', 'reason': '', 'change_rate': -4.37, 'change_rate_new': -0.0437, 'open': 10.1, 'close': 9.97, 'open_next': 9.97, 'change_rate_today': -0.011881188118811805, 'name': '晟鈦'}, {'id': '1708', 'reason': '', 'change_rate': -1.52, 'change_rate_new': -0.0152, 'open': 23, 'close': 22.85, 'open_next': 22.85, 'change_rate_today': 0.013043478260869596, 'name': '東鹼'}, {'id': '2634', 'reason': '', 'change_rate': -3.81, 'change_rate_new': -0.0381, 'open': 28.85, 'close': 28.35, 'open_next': 28.35, 'change_rate_today': -0.03292894280762575, 'name': '漢翔'}, {'id': '3310', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 27.9, 'close': 27.95, 'open_next': 28.3, 'change_rate_today': 0.0017921146953405274, 'name': '佳穎'}, {'id': '4157', 'reason': '', 'change_rate': -6.45, 'change_rate_new': -0.0645, 'open': 25.75, 'close': 25.2, 'open_next': 25.2, 'change_rate_today': -0.054368932038834895, 'name': '太景*-KY'}, {'id': '4542', 'reason': '', 'change_rate': -3.75, 'change_rate_new': -0.0375, 'open': 20.55, 'close': 20.3, 'open_next': 20.3, 'change_rate_today': 0.0, 'name': '科嶠'}, {'id': '5514', 'reason': '', 'change_rate': -3.09, 'change_rate_new': -0.030899999999999997, 'open': 18.9, 'close': 18.7, 'open_next': 18.7, 'change_rate_today': -0.0026455026455024953, 'name': '三豐'}, {'id': '8032', 'reason': '', 'change_rate': -1.87, 'change_rate_new': -0.0187, 'open': 21.55, 'close': 21.35, 'open_next': 21.35, 'change_rate_today': -0.02088167053364266, 'name': '光菱'}, {'id': '8071', 'reason': '', 'change_rate': -3.57, 'change_rate_new': -0.035699999999999996, 'open': 12.5, 'close': 12.3, 'open_next': 12.75, 'change_rate_today': -0.015999999999999945, 'name': '能率網通'}, {'id': '8349', 'reason': '', 'change_rate': -2.39, 'change_rate_new': -0.0239, 'open': 46.2, 'close': 45.4, 'open_next': 45.4, 'change_rate_today': -0.025974025974026035, 'name': '恒耀'}, {'id': '2732', 'reason': '', 'change_rate': -5.1, 'change_rate_new': -0.051, 'open': 128.5, 'close': 121.5, 'open_next': 121.5, 'change_rate_today': -0.042801556420233464, 'name': '六角'}, {'id': '8930', 'reason': '', 'change_rate': -2.23, 'change_rate_new': -0.0223, 'open': 11.2, 'close': 11.1, 'open_next': 11, 'change_rate_today': -0.008928571428571397, 'name': '青鋼'}, {'id': '4732', 'reason': '', 'change_rate': -1.92, 'change_rate_new': -0.0192, 'open': 32.82, 'close': 32.16, 'open_next': 32.16, 'change_rate_today': -0.01919561243144432, 'name': '彥臣'}, {'id': '6516', 'reason': '', 'change_rate': -3.12, 'change_rate_new': -0.031200000000000002, 'open': 92.9, 'close': 91, 'open_next': 91, 'change_rate_today': -0.020452099031216423, 'name': '勤崴國際'}, {'id': '6538', 'reason': '', 'change_rate': 1.05, 'change_rate_new': 0.0105, 'open': 231, 'close': 247.5, 'open_next': 273, 'change_rate_today': 0.07142857142857142, 'name': '倉和'}, {'id': '6641', 'reason': '', 'change_rate': -3.08, 'change_rate_new': -0.0308, 'open': 61.7, 'close': 60.9, 'open_next': 60.9, 'change_rate_today': -0.027552674230145912, 'name': '基士德-KY'}, {'id': '4572', 'reason': '', 'change_rate': -3.98, 'change_rate_new': -0.0398, 'open': 80, 'close': 79.3, 'open_next': 79.3, 'change_rate_today': -0.02375000000000007, 'name': '駐龍'}]}]",2020-08-19 12:01:46.506,2020-08-19 20:01:46.506,20,2020-08-20,2020-08-20,-0.020712263844794892,0.33462982105808226,,,,
22,"[{'symbol_id': 'FC0386', 'symbols': [{'id': '4716', 'reason': '', 'change_rate': 9.78, 'change_rate_new': 0.0978, 'open': 14.05, 'close': 15.25, 'open_next': 14.95, 'change_rate_today': 0.08540925266903909, 'name': '大立'}, {'id': '8080', 'reason': '', 'change_rate': -3.6, 'change_rate_new': -0.036000000000000004, 'open': 3.33, 'close': 3.22, 'open_next': 3.16, 'change_rate_today': -0.033033033033032996, 'name': '永利聯合'}, {'id': '6535', 'reason': '', 'change_rate': -3.82, 'change_rate_new': -0.0382, 'open': 43, 'close': 42.8, 'open_next': 41.95, 'change_rate_today': -0.00465116279069774, 'name': '順藥'}, {'id': '6538', 'reason': '', 'change_rate': 8.71, 'change_rate_new': 0.08710000000000001, 'open': 231, 'close': 273, 'open_next': 275, 'change_rate_today': 0.18181818181818182, 'name': '倉和'}]}]",2020-08-20 12:01:47.986,2020-08-20 20:01:47.986,20,2020-08-21,2020-08-21,0.05738580966587255,0.4112186339437189,0.06494555988449494,0.016837610467709267,1.0309788012733583,4.115582039729746
