,data,time,real_time,hour,price_date,str_price_date,all_return,c_return,all_days_std,all_days_mean,all_days_std_year,all_days_sharp_ratio
0,"[{'symbol_id': 'FC0392', 'symbols': [{'id': '2891', 'reason': '', 'change_rate': -0.25, 'change_rate_new': -0.0025, 'open': 19.7, 'close': 19.75, 'change_rate_today': -0.002531645569620289, 'name': '中信金'}, {'id': '2890', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 10.9, 'close': 10.9, 'change_rate_today': 0.0, 'name': '永豐金'}, {'id': '2883', 'reason': '', 'change_rate': -0.45, 'change_rate_new': -0.0045000000000000005, 'open': 8.86, 'close': 8.86, 'change_rate_today': 0.0, 'name': '開發金'}, {'id': '2344', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 13.65, 'close': 13.7, 'change_rate_today': -0.0036496350364962726, 'name': '華邦電'}, {'id': '3576', 'reason': '', 'change_rate': -1.87, 'change_rate_new': -0.0187, 'open': 9.07, 'close': 8.9, 'change_rate_today': 0.019101123595505608, 'name': '聯合再生'}, {'id': '1301', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 80.4, 'close': 80.1, 'change_rate_today': 0.0037453183520600674, 'name': '台塑'}, {'id': '2356', 'reason': '', 'change_rate': 0.81, 'change_rate_new': 0.008100000000000001, 'open': 25, 'close': 25, 'change_rate_today': 0.0, 'name': '英業達'}, {'id': '2888', 'reason': '', 'change_rate': -0.12, 'change_rate_new': -0.0012, 'open': 8.64, 'close': 8.63, 'change_rate_today': 0.0011587485515642858, 'name': '新光金'}, {'id': '4938', 'reason': '', 'change_rate': 0.48, 'change_rate_new': 0.0048, 'open': 62.3, 'close': 62.2, 'change_rate_today': 0.0016077170418005516, 'name': '和碩'}, {'id': '2312', 'reason': '', 'change_rate': -0.99, 'change_rate_new': -0.009899999999999999, 'open': 10.1, 'close': 10, 'change_rate_today': 0.009999999999999964, 'name': '金寶'}, {'id': '2449', 'reason': '', 'change_rate': 2.97, 'change_rate_new': 0.0297, 'open': 35.65, 'close': 36.45, 'change_rate_today': -0.021947873799725768, 'name': '京元電子'}, {'id': '2633', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 34.8, 'close': 34.8, 'change_rate_today': 0.0, 'name': '台灣高鐵'}, {'id': '1785', 'reason': '', 'change_rate': -5.11, 'change_rate_new': -0.051100000000000007, 'open': 49.6, 'close': 46.4, 'change_rate_today': 0.06896551724137938, 'name': '光洋科'}, {'id': '2412', 'reason': '', 'change_rate': -0.91, 'change_rate_new': -0.0091, 'open': 109.5, 'close': 109, 'change_rate_today': 0.0045871559633027525, 'name': '中華電'}, {'id': '4915', 'reason': '', 'change_rate': -1.49, 'change_rate_new': -0.0149, 'open': 43.7, 'close': 43, 'change_rate_today': 0.016279069767441926, 'name': '致伸'}, {'id': '5521', 'reason': '', 'change_rate': -0.98, 'change_rate_new': -0.0098, 'open': 10.2, 'close': 10.1, 'change_rate_today': 0.009900990099009866, 'name': '工信'}, {'id': '2313', 'reason': '', 'change_rate': 1.72, 'change_rate_new': 0.0172, 'open': 50.4, 'close': 50.3, 'change_rate_today': 0.001988071570576569, 'name': '華通'}, {'id': '3231', 'reason': '', 'change_rate': 3.94, 'change_rate_new': 0.0394, 'open': 34.7, 'close': 35.6, 'change_rate_today': -0.025280898876404452, 'name': '緯創'}, {'id': '2610', 'reason': '', 'change_rate': -1.11, 'change_rate_new': -0.0111, 'open': 8.1, 'close': 8.01, 'change_rate_today': 0.011235955056179758, 'name': '華航'}, {'id': '2337', 'reason': '', 'change_rate': 0.93, 'change_rate_new': 0.009300000000000001, 'open': 32.4, 'close': 32.55, 'change_rate_today': -0.004608294930875533, 'name': '旺宏'}, {'id': '3019', 'reason': '', 'change_rate': -0.96, 'change_rate_new': -0.0096, 'open': 73, 'close': 72.3, 'change_rate_today': 0.009681881051175697, 'name': '亞光'}, {'id': '2823', 'reason': '', 'change_rate': -0.93, 'change_rate_new': -0.009300000000000001, 'open': 21.5, 'close': 21.4, 'change_rate_today': 0.004672897196261749, 'name': '中壽'}, {'id': '2317', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 81.3, 'close': 82.1, 'change_rate_today': -0.009744214372716166, 'name': '鴻海'}, {'id': '2618', 'reason': '', 'change_rate': -0.45, 'change_rate_new': -0.0045000000000000005, 'open': 11.15, 'close': 11.1, 'change_rate_today': 0.004504504504504569, 'name': '長榮航'}, {'id': '6176', 'reason': '', 'change_rate': 3.59, 'change_rate_new': 0.0359, 'open': 112, 'close': 115.5, 'change_rate_today': -0.030303030303030304, 'name': '瑞儀'}, {'id': '2889', 'reason': '', 'change_rate': -0.85, 'change_rate_new': -0.0085, 'open': 11.7, 'close': 11.6, 'change_rate_today': 0.008620689655172384, 'name': '國票金'}, {'id': '8086', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 99.6, 'close': 98.6, 'change_rate_today': 0.010141987829614604, 'name': '宏捷科'}, {'id': '1434', 'reason': '', 'change_rate': -0.94, 'change_rate_new': -0.009399999999999999, 'open': 32, 'close': 31.65, 'change_rate_today': 0.011058451816745701, 'name': '福懋'}, {'id': '3706', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 29.8, 'close': 29.6, 'change_rate_today': 0.006756756756756733, 'name': '神達'}, {'id': '2324', 'reason': '', 'change_rate': -0.53, 'change_rate_new': -0.0053, 'open': 18.8, 'close': 18.75, 'change_rate_today': 0.0026666666666667047, 'name': '仁寶'}, {'id': '9904', 'reason': '', 'change_rate': 0.5, 'change_rate_new': 0.005, 'open': 29.9, 'close': 30, 'change_rate_today': -0.003333333333333381, 'name': '寶成'}, {'id': '3049', 'reason': '', 'change_rate': -1.88, 'change_rate_new': -0.018799999999999997, 'open': 9.5, 'close': 9.41, 'change_rate_today': 0.009564293304994672, 'name': '和鑫'}, {'id': '2349', 'reason': '', 'change_rate': -0.88, 'change_rate_new': -0.0088, 'open': 5.69, 'close': 5.6, 'change_rate_today': 0.016071428571428705, 'name': '錸德'}, {'id': '2454', 'reason': '', 'change_rate': 1.96, 'change_rate_new': 0.0196, 'open': 658, 'close': 677, 'change_rate_today': -0.028064992614475627, 'name': '聯發科'}, {'id': '3374', 'reason': '', 'change_rate': -1.95, 'change_rate_new': -0.0195, 'open': 126.5, 'close': 125.5, 'change_rate_today': 0.00796812749003984, 'name': '精材'}]}]",2020-07-22 09:03:08.293,2020-07-22 17:03:08.293,17,2020-07-23,2020-07-23,0.003166098092728694,0.003166098092728694,,,,
1,"[{'symbol_id': 'FC0392', 'symbols': [{'id': '2891', 'reason': '', 'change_rate': -1.27, 'change_rate_new': -0.0127, 'open': 19.65, 'close': 19.5, 'change_rate_today': 0.007692307692307619, 'name': '中信金'}, {'id': '2890', 'reason': '', 'change_rate': -0.92, 'change_rate_new': -0.0092, 'open': 10.85, 'close': 10.8, 'change_rate_today': 0.0046296296296295305, 'name': '永豐金'}, {'id': '3576', 'reason': '', 'change_rate': -2.47, 'change_rate_new': -0.024700000000000003, 'open': 8.9, 'close': 8.68, 'change_rate_today': 0.025345622119815742, 'name': '聯合再生'}, {'id': '2356', 'reason': '', 'change_rate': -0.8, 'change_rate_new': -0.008, 'open': 25.1, 'close': 24.8, 'change_rate_today': 0.012096774193548416, 'name': '英業達'}, {'id': '2888', 'reason': '', 'change_rate': -1.27, 'change_rate_new': -0.0127, 'open': 8.6, 'close': 8.52, 'change_rate_today': 0.009389671361502356, 'name': '新光金'}, {'id': '2344', 'reason': '', 'change_rate': -3.65, 'change_rate_new': -0.0365, 'open': 13.75, 'close': 13.2, 'change_rate_today': 0.04166666666666672, 'name': '華邦電'}, {'id': '1301', 'reason': '', 'change_rate': -0.5, 'change_rate_new': -0.005, 'open': 79.9, 'close': 79.7, 'change_rate_today': 0.0025094102885822186, 'name': '台塑'}, {'id': '2883', 'reason': '', 'change_rate': -1.24, 'change_rate_new': -0.0124, 'open': 8.8, 'close': 8.75, 'change_rate_today': 0.005714285714285796, 'name': '開發金'}, {'id': '2449', 'reason': '', 'change_rate': 0.82, 'change_rate_new': 0.008199999999999999, 'open': 36.95, 'close': 36.75, 'change_rate_today': 0.005442176870748377, 'name': '京元電子'}, {'id': '2324', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 18.7, 'close': 18.45, 'change_rate_today': 0.013550135501355014, 'name': '仁寶'}, {'id': '4938', 'reason': '', 'change_rate': -1.61, 'change_rate_new': -0.0161, 'open': 62.2, 'close': 61.2, 'change_rate_today': 0.016339869281045753, 'name': '和碩'}, {'id': '2312', 'reason': '', 'change_rate': -2.1, 'change_rate_new': -0.021, 'open': 10.05, 'close': 9.79, 'change_rate_today': 0.02655771195097054, 'name': '金寶'}, {'id': '2412', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 109, 'close': 109, 'change_rate_today': 0.0, 'name': '中華電'}, {'id': '2633', 'reason': '', 'change_rate': -0.57, 'change_rate_new': -0.005699999999999999, 'open': 34.6, 'close': 34.6, 'change_rate_today': 0.0, 'name': '台灣高鐵'}, {'id': '2317', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 81.5, 'close': 80, 'change_rate_today': 0.01875, 'name': '鴻海'}, {'id': '1785', 'reason': '', 'change_rate': -2.48, 'change_rate_new': -0.0248, 'open': 46.85, 'close': 45.25, 'change_rate_today': 0.03535911602209948, 'name': '光洋科'}, {'id': '2823', 'reason': '', 'change_rate': -1.87, 'change_rate_new': -0.0187, 'open': 21.3, 'close': 21, 'change_rate_today': 0.01428571428571432, 'name': '中壽'}, {'id': '2834', 'reason': '', 'change_rate': -0.96, 'change_rate_new': -0.0096, 'open': 10.45, 'close': 10.35, 'change_rate_today': 0.009661835748792237, 'name': '臺企銀'}, {'id': '3706', 'reason': '', 'change_rate': -2.03, 'change_rate_new': -0.0203, 'open': 29.5, 'close': 29, 'change_rate_today': 0.017241379310344827, 'name': '神達'}, {'id': '2610', 'reason': '', 'change_rate': -0.37, 'change_rate_new': -0.0037, 'open': 8.01, 'close': 7.98, 'change_rate_today': 0.003759398496240521, 'name': '華航'}, {'id': '4915', 'reason': '', 'change_rate': -3.02, 'change_rate_new': -0.0302, 'open': 43.1, 'close': 41.7, 'change_rate_today': 0.033573141486810516, 'name': '致伸'}, {'id': '2884', 'reason': '', 'change_rate': -0.52, 'change_rate_new': -0.0052, 'open': 29, 'close': 28.95, 'change_rate_today': 0.001727115716753047, 'name': '玉山金'}, {'id': '1717', 'reason': '', 'change_rate': -2.15, 'change_rate_new': -0.0215, 'open': 32.55, 'close': 31.85, 'change_rate_today': 0.021978021978021844, 'name': '長興'}, {'id': '8086', 'reason': '', 'change_rate': -2.54, 'change_rate_new': -0.0254, 'open': 98.1, 'close': 96.1, 'change_rate_today': 0.02081165452653486, 'name': '宏捷科'}, {'id': '5521', 'reason': '', 'change_rate': -1.49, 'change_rate_new': -0.0149, 'open': 10.1, 'close': 9.95, 'change_rate_today': 0.015075376884422148, 'name': '工信'}, {'id': '3049', 'reason': '', 'change_rate': -2.76, 'change_rate_new': -0.0276, 'open': 9.33, 'close': 9.15, 'change_rate_today': 0.01967213114754095, 'name': '和鑫'}, {'id': '2889', 'reason': '', 'change_rate': -1.29, 'change_rate_new': -0.0129, 'open': 11.6, 'close': 11.45, 'change_rate_today': 0.01310043668122274, 'name': '國票金'}, {'id': '4157', 'reason': '', 'change_rate': -7.44, 'change_rate_new': -0.07440000000000001, 'open': 23.8, 'close': 23, 'change_rate_today': 0.0347826086956522, 'name': '太景*-KY'}, {'id': '1434', 'reason': '', 'change_rate': -1.26, 'change_rate_new': -0.0126, 'open': 31.65, 'close': 31.25, 'change_rate_today': 0.012799999999999954, 'name': '福懋'}, {'id': '2474', 'reason': '', 'change_rate': -2.27, 'change_rate_new': -0.0227, 'open': 217, 'close': 215, 'change_rate_today': 0.009302325581395349, 'name': '可成'}, {'id': '2498', 'reason': '', 'change_rate': -0.49, 'change_rate_new': -0.0049, 'open': 30.85, 'close': 30.75, 'change_rate_today': 0.0032520325203252497, 'name': '宏達電'}, {'id': '2618', 'reason': '', 'change_rate': -0.9, 'change_rate_new': -0.009000000000000001, 'open': 11.1, 'close': 11, 'change_rate_today': 0.00909090909090906, 'name': '長榮航'}, {'id': '3374', 'reason': '', 'change_rate': -2.79, 'change_rate_new': -0.0279, 'open': 125.5, 'close': 122, 'change_rate_today': 0.028688524590163935, 'name': '精材'}, {'id': '6176', 'reason': '', 'change_rate': 0.87, 'change_rate_new': 0.0087, 'open': 116, 'close': 116.5, 'change_rate_today': -0.004291845493562232, 'name': '瑞儀'}, {'id': '2313', 'reason': '', 'change_rate': -3.78, 'change_rate_new': -0.0378, 'open': 50.5, 'close': 48.4, 'change_rate_today': 0.043388429752066145, 'name': '華通'}]}]",2020-07-23 09:02:57.128,2020-07-23 17:02:57.128,17,2020-07-24,2020-07-24,0.015226930522625862,0.018441238571040186,,,,
2,"[{'symbol_id': 'FC0392', 'symbols': [{'id': '2891', 'reason': '', 'change_rate': -0.77, 'change_rate_new': -0.0077, 'open': 19.5, 'close': 19.35, 'change_rate_today': 0.00775193798449605, 'name': '中信金'}, {'id': '2890', 'reason': '', 'change_rate': -1.39, 'change_rate_new': -0.0139, 'open': 10.8, 'close': 10.65, 'change_rate_today': 0.014084507042253554, 'name': '永豐金'}, {'id': '2449', 'reason': '', 'change_rate': -3.4, 'change_rate_new': -0.034, 'open': 36.85, 'close': 35.5, 'change_rate_today': 0.03802816901408455, 'name': '京元電子'}, {'id': '2888', 'reason': '', 'change_rate': -1.41, 'change_rate_new': -0.0141, 'open': 8.51, 'close': 8.4, 'change_rate_today': 0.013095238095238026, 'name': '新光金'}, {'id': '2356', 'reason': '', 'change_rate': -1.61, 'change_rate_new': -0.0161, 'open': 24.95, 'close': 24.4, 'change_rate_today': 0.02254098360655741, 'name': '英業達'}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 8.4, 'change_rate_today': 0.04761904761904766, 'name': '聯合再生'}, {'id': '1301', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 79.5, 'close': 78.1, 'change_rate_today': 0.017925736235595464, 'name': '台塑'}, {'id': '2834', 'reason': '', 'change_rate': -1.93, 'change_rate_new': -0.019299999999999998, 'open': 10.3, 'close': 10.15, 'change_rate_today': 0.014778325123152743, 'name': '臺企銀'}, {'id': '2317', 'reason': '', 'change_rate': -2.5, 'change_rate_new': -0.025, 'open': 79.6, 'close': 78, 'change_rate_today': 0.02051282051282044, 'name': '鴻海'}, {'id': '2344', 'reason': '', 'change_rate': -1.52, 'change_rate_new': -0.0152, 'open': 13.25, 'close': 13, 'change_rate_today': 0.019230769230769232, 'name': '華邦電'}, {'id': '1102', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 41.75, 'close': 40.7, 'change_rate_today': 0.025798525798525727, 'name': '亞泥'}, {'id': '4938', 'reason': '', 'change_rate': -1.31, 'change_rate_new': -0.0131, 'open': 61.2, 'close': 60.4, 'change_rate_today': 0.013245033112582853, 'name': '和碩'}, {'id': '2324', 'reason': '', 'change_rate': -0.54, 'change_rate_new': -0.0054, 'open': 18.45, 'close': 18.35, 'change_rate_today': 0.0054495912806538345, 'name': '仁寶'}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 41.3, 'change_rate_today': 0.12590799031477004, 'name': '光洋科'}, {'id': '2312', 'reason': '', 'change_rate': -1.94, 'change_rate_new': -0.0194, 'open': 9.85, 'close': 9.6, 'change_rate_today': 0.026041666666666668, 'name': '金寶'}, {'id': '2412', 'reason': '', 'change_rate': -0.92, 'change_rate_new': -0.0092, 'open': 108.5, 'close': 108, 'change_rate_today': 0.004629629629629629, 'name': '中華電'}, {'id': '4915', 'reason': '', 'change_rate': -2.04, 'change_rate_new': -0.0204, 'open': 41.9, 'close': 40.85, 'change_rate_today': 0.025703794369644973, 'name': '致伸'}, {'id': '6147', 'reason': '', 'change_rate': -2.03, 'change_rate_new': -0.0203, 'open': 59.2, 'close': 57.9, 'change_rate_today': 0.022452504317789366, 'name': '頎邦'}, {'id': '2823', 'reason': '', 'change_rate': -3.81, 'change_rate_new': -0.0381, 'open': 20.9, 'close': 20.2, 'change_rate_today': 0.03465346534653462, 'name': '中壽'}, {'id': '2633', 'reason': '', 'change_rate': -1.59, 'change_rate_new': -0.0159, 'open': 34.55, 'close': 34.05, 'change_rate_today': 0.014684287812041117, 'name': '台灣高鐵'}, {'id': '2884', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 29, 'close': 28.95, 'change_rate_today': 0.001727115716753047, 'name': '玉山金'}, {'id': '3706', 'reason': '', 'change_rate': -1.55, 'change_rate_new': -0.0155, 'open': 29, 'close': 28.55, 'change_rate_today': 0.015761821366024494, 'name': '神達'}, {'id': '2474', 'reason': '', 'change_rate': -1.63, 'change_rate_new': -0.0163, 'open': 215, 'close': 211.5, 'change_rate_today': 0.016548463356973995, 'name': '可成'}, {'id': '2367', 'reason': '', 'change_rate': 0.79, 'change_rate_new': 0.0079, 'open': 25.9, 'close': 25.6, 'change_rate_today': 0.011718749999999889, 'name': '燿華'}, {'id': '2883', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 8.74, 'close': 8.61, 'change_rate_today': 0.015098722415795678, 'name': '開發金'}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 130, 'change_rate_today': -0.023076923076923078, 'name': '精材'}, {'id': '9904', 'reason': '', 'change_rate': -7.85, 'change_rate_new': -0.0785, 'open': 29, 'close': 27, 'change_rate_today': 0.07407407407407407, 'name': '寶成'}, {'id': '1717', 'reason': '', 'change_rate': -2.67, 'change_rate_new': -0.026699999999999998, 'open': 32.15, 'close': 31, 'change_rate_today': 0.03709677419354834, 'name': '長興'}, {'id': '2498', 'reason': '', 'change_rate': -2.28, 'change_rate_new': -0.022799999999999997, 'open': 30.95, 'close': 30.05, 'change_rate_today': 0.029950083194675493, 'name': '宏達電'}, {'id': '4123', 'reason': '', 'change_rate': -4.23, 'change_rate_new': -0.042300000000000004, 'open': 76.2, 'close': 72.5, 'change_rate_today': 0.05103448275862073, 'name': '晟德'}, {'id': '2610', 'reason': '', 'change_rate': -2.26, 'change_rate_new': -0.0226, 'open': 7.97, 'close': 7.8, 'change_rate_today': 0.021794871794871787, 'name': '華航'}, {'id': '4157', 'reason': '', 'change_rate': -9.35, 'change_rate_new': -0.0935, 'open': 23.7, 'close': 20.85, 'change_rate_today': 0.1366906474820143, 'name': '太景*-KY'}, {'id': '2889', 'reason': '', 'change_rate': -0.87, 'change_rate_new': -0.0087, 'open': 11.45, 'close': 11.35, 'change_rate_today': 0.00881057268722464, 'name': '國票金'}, {'id': '1434', 'reason': '', 'change_rate': -2.24, 'change_rate_new': -0.022400000000000003, 'open': 31.2, 'close': 30.55, 'change_rate_today': 0.021276595744680805, 'name': '福懋'}, {'id': '2618', 'reason': '', 'change_rate': -2.73, 'change_rate_new': -0.0273, 'open': 11, 'close': 10.7, 'change_rate_today': 0.028037383177570162, 'name': '長榮航'}]}]",2020-07-24 09:02:53.282,2020-07-24 17:02:53.282,17,2020-07-27,2020-07-27,0.0274479273713931,0.04639533971936971,,,,
3,"[{'symbol_id': 'FC0392', 'symbols': [{'id': '2891', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 19.25, 'close': 19.35, 'change_rate_today': -0.005167958656330822, 'name': '中信金'}, {'id': '2449', 'reason': '', 'change_rate': -1.97, 'change_rate_new': -0.0197, 'open': 35.5, 'close': 34.8, 'change_rate_today': 0.020114942528735715, 'name': '京元電子'}, {'id': '2890', 'reason': '', 'change_rate': -0.47, 'change_rate_new': -0.004699999999999999, 'open': 10.6, 'close': 10.6, 'change_rate_today': 0.0, 'name': '永豐金'}, {'id': '2888', 'reason': '', 'change_rate': -0.24, 'change_rate_new': -0.0024, 'open': 8.37, 'close': 8.38, 'change_rate_today': -0.0011933174224345539, 'name': '新光金'}, {'id': '2356', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 24.25, 'close': 24.65, 'change_rate_today': -0.01622718052738331, 'name': '英業達'}, {'id': '2317', 'reason': '', 'change_rate': 0.51, 'change_rate_new': 0.0051, 'open': 77.8, 'close': 78.4, 'change_rate_today': -0.007653061224489904, 'name': '鴻海'}, {'id': '2303', 'reason': '', 'change_rate': 2.53, 'change_rate_new': 0.0253, 'open': 23.85, 'close': 22.25, 'change_rate_today': 0.07191011235955062, 'name': '聯電'}, {'id': '2834', 'reason': '', 'change_rate': -0.49, 'change_rate_new': -0.0049, 'open': 10.05, 'close': 10.1, 'change_rate_today': -0.004950495049504845, 'name': '臺企銀'}, {'id': '2324', 'reason': '', 'change_rate': -0.27, 'change_rate_new': -0.0027, 'open': 18.25, 'close': 18.3, 'change_rate_today': -0.0027322404371585085, 'name': '仁寶'}, {'id': '1301', 'reason': '', 'change_rate': -1.02, 'change_rate_new': -0.0102, 'open': 77.5, 'close': 77.3, 'change_rate_today': 0.002587322121604177, 'name': '台塑'}, {'id': '1102', 'reason': '', 'change_rate': -2.21, 'change_rate_new': -0.022099999999999998, 'open': 40.3, 'close': 39.8, 'change_rate_today': 0.01256281407035176, 'name': '亞泥'}, {'id': '2344', 'reason': '', 'change_rate': -1.15, 'change_rate_new': -0.0115, 'open': 13, 'close': 12.85, 'change_rate_today': 0.01167315175097279, 'name': '華邦電'}, {'id': '4938', 'reason': '', 'change_rate': 0.33, 'change_rate_new': 0.0033, 'open': 60.7, 'close': 60.6, 'change_rate_today': 0.0016501650165016736, 'name': '和碩'}, {'id': '1785', 'reason': '', 'change_rate': 2.78, 'change_rate_new': 0.0278, 'open': 43, 'close': 42.45, 'change_rate_today': 0.012956419316843278, 'name': '光洋科'}, {'id': '3706', 'reason': '', 'change_rate': -1.05, 'change_rate_new': -0.0105, 'open': 28.8, 'close': 28.25, 'change_rate_today': 0.01946902654867259, 'name': '神達'}, {'id': '2409', 'reason': '', 'change_rate': -0.43, 'change_rate_new': -0.0043, 'open': 9.36, 'close': 9.31, 'change_rate_today': 0.005370569280343602, 'name': '友達'}, {'id': '2312', 'reason': '', 'change_rate': -1.04, 'change_rate_new': -0.0104, 'open': 9.65, 'close': 9.5, 'change_rate_today': 0.015789473684210565, 'name': '金寶'}, {'id': '2884', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.45, 'close': 26.95, 'change_rate_today': -0.01855287569573284, 'name': '玉山金'}, {'id': '6147', 'reason': '', 'change_rate': -2.07, 'change_rate_new': -0.0207, 'open': 58.4, 'close': 56.7, 'change_rate_today': 0.02998236331569657, 'name': '頎邦'}, {'id': '2412', 'reason': '', 'change_rate': 0.46, 'change_rate_new': 0.0046, 'open': 108, 'close': 108.5, 'change_rate_today': -0.004608294930875576, 'name': '中華電'}, {'id': '2883', 'reason': '', 'change_rate': -0.23, 'change_rate_new': -0.0023, 'open': 8.56, 'close': 8.59, 'change_rate_today': -0.0034924330616995765, 'name': '開發金'}, {'id': '2823', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 20.1, 'close': 20.2, 'change_rate_today': -0.004950495049504845, 'name': '中壽'}, {'id': '2474', 'reason': '', 'change_rate': 1.89, 'change_rate_new': 0.0189, 'open': 213.5, 'close': 215.5, 'change_rate_today': -0.009280742459396751, 'name': '可成'}, {'id': '4915', 'reason': '', 'change_rate': -1.71, 'change_rate_new': -0.0171, 'open': 41, 'close': 40.15, 'change_rate_today': 0.021170610211706138, 'name': '致伸'}, {'id': '3231', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 33.3, 'close': 33.25, 'change_rate_today': 0.001503759398496155, 'name': '緯創'}, {'id': '2332', 'reason': '', 'change_rate': -2.31, 'change_rate_new': -0.0231, 'open': 17.4, 'close': 16.9, 'change_rate_today': 0.02958579881656805, 'name': '友訊'}, {'id': '2633', 'reason': '', 'change_rate': -0.73, 'change_rate_new': -0.0073, 'open': 33.75, 'close': 33.8, 'change_rate_today': -0.0014792899408283184, 'name': '台灣高鐵'}, {'id': '9904', 'reason': '', 'change_rate': -1.85, 'change_rate_new': -0.018500000000000003, 'open': 27, 'close': 26.5, 'change_rate_today': 0.018867924528301886, 'name': '寶成'}, {'id': '3374', 'reason': '', 'change_rate': -8.46, 'change_rate_new': -0.08460000000000001, 'open': 135, 'close': 119, 'change_rate_today': 0.13445378151260504, 'name': '精材'}, {'id': '2498', 'reason': '', 'change_rate': -3.66, 'change_rate_new': -0.0366, 'open': 30.2, 'close': 28.95, 'change_rate_today': 0.04317789291882556, 'name': '宏達電'}, {'id': '5483', 'reason': '', 'change_rate': -0.84, 'change_rate_new': -0.0084, 'open': 97.1, 'close': 94.5, 'change_rate_today': 0.027513227513227455, 'name': '中美晶'}, {'id': '6239', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 103, 'close': 103, 'change_rate_today': 0.0, 'name': '力成'}, {'id': '2363', 'reason': '', 'change_rate': 1.65, 'change_rate_new': 0.0165, 'open': 12.6, 'close': 12.3, 'change_rate_today': 0.024390243902438935, 'name': '矽統'}, {'id': '3576', 'reason': '', 'change_rate': -4.76, 'change_rate_new': -0.047599999999999996, 'open': 8.47, 'close': 8, 'change_rate_today': 0.05875000000000008, 'name': '聯合再生'}, {'id': '4123', 'reason': '', 'change_rate': 0.83, 'change_rate_new': 0.0083, 'open': 73, 'close': 73.1, 'change_rate_today': -0.0013679890560874737, 'name': '晟德'}]}]",2020-07-27 09:02:45.859,2020-07-27 17:02:45.859,17,2020-07-28,2020-07-28,0.01376637786526358,0.06080041336239739,,,,
