,data,time,real_time,hour,price_date,str_price_date,all_return,c_return,10_days_std,10_days_mean,10_days_std_year,10_days_sharp_ratio
0,"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 17.75, 'change_rate_today': -0.030054644808743206, 'name': '太極'}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 130, 'change_rate_today': 0.023622047244094488, 'name': '精材'}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 24.9, 'change_rate_today': -0.0845588235294118, 'name': '易威'}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 97.1, 'change_rate_today': -0.09252336448598136, 'name': '碩禾'}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.35, 'change_rate_today': 0.0, 'name': '康聯-KY'}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 64.8, 'change_rate_today': -0.11475409836065581, 'name': '杏國'}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 9.98, 'change_rate_today': -0.04038461538461537, 'name': '利奇'}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 21.2, 'change_rate_today': -0.049327354260089745, 'name': '榮創'}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 122, 'change_rate_today': -0.043137254901960784, 'name': '茂林-KY'}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 10.9, 'change_rate_today': -0.05217391304347823, 'name': '訊舟'}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.18, 'change_rate_today': -0.03234501347708898, 'name': '普誠'}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 154.5, 'change_rate_today': -0.06363636363636363, 'name': '旺矽'}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 88.7, 'change_rate_today': -0.006718924972004416, 'name': '茂達'}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 42.9, 'change_rate_today': -0.03703703703703701, 'name': '矽格'}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.25, 'change_rate_today': -0.027954256670902195, 'name': '鑽全'}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 41.3, 'change_rate_today': -0.11182795698924737, 'name': '光洋科'}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.6, 'change_rate_today': -0.013513513513513585, 'name': '東捷'}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.9, 'change_rate_today': -0.02453987730061352, 'name': '年興'}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 33.8, 'change_rate_today': -0.01457725947521866, 'name': '總太'}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 463.5, 'change_rate_today': 0.02092511013215859, 'name': '嘉澤'}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 13.8, 'change_rate_today': -0.014285714285714235, 'name': '萬在'}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 30, 'change_rate_today': -0.01639344262295082, 'name': '長科*'}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 152, 'change_rate_today': 0.02702702702702703, 'name': '義隆'}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 27.3, 'change_rate_today': 0.011111111111111138, 'name': '台嘉碩'}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 15.2, 'change_rate_today': -0.0410094637223975, 'name': '台達化'}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24, 'change_rate_today': -0.008264462809917326, 'name': '台船'}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.25, 'change_rate_today': -0.009740259740259763, 'name': '隆大'}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 8.4, 'change_rate_today': -0.04545454545454549, 'name': '聯合再生'}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.4, 'change_rate_today': 0.007518796992481176, 'name': '英濟'}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.35, 'change_rate_today': -0.02575107296137345, 'name': '艾笛森'}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 23.85, 'change_rate_today': -0.045999999999999944, 'name': '正文'}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.4, 'change_rate_today': 0.0022371364653242577, 'name': '泰豐'}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 69.5, 'change_rate_today': 0.0, 'name': '高力'}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17, 'change_rate_today': -0.02857142857142857, 'name': '信音'}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1755, 'change_rate_today': 0.0057306590257879654, 'name': '矽力-KY'}]}]",2020-07-25 11:00:27.281,2020-07-25 19:00:27.281,19,2020-07-27,2020-07-27,-0.027896079257643664,-0.027896079257643664,,,,
1,"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 17.75, 'change_rate_today': -0.030054644808743206, 'name': '太極'}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 130, 'change_rate_today': 0.023622047244094488, 'name': '精材'}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 24.9, 'change_rate_today': -0.0845588235294118, 'name': '易威'}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 97.1, 'change_rate_today': -0.09252336448598136, 'name': '碩禾'}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.35, 'change_rate_today': 0.0, 'name': '康聯-KY'}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 64.8, 'change_rate_today': -0.11475409836065581, 'name': '杏國'}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 9.98, 'change_rate_today': -0.04038461538461537, 'name': '利奇'}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 21.2, 'change_rate_today': -0.049327354260089745, 'name': '榮創'}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 122, 'change_rate_today': -0.043137254901960784, 'name': '茂林-KY'}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 10.9, 'change_rate_today': -0.05217391304347823, 'name': '訊舟'}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.18, 'change_rate_today': -0.03234501347708898, 'name': '普誠'}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 154.5, 'change_rate_today': -0.06363636363636363, 'name': '旺矽'}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 88.7, 'change_rate_today': -0.006718924972004416, 'name': '茂達'}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 42.9, 'change_rate_today': -0.03703703703703701, 'name': '矽格'}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.25, 'change_rate_today': -0.027954256670902195, 'name': '鑽全'}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 41.3, 'change_rate_today': -0.11182795698924737, 'name': '光洋科'}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.6, 'change_rate_today': -0.013513513513513585, 'name': '東捷'}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.9, 'change_rate_today': -0.02453987730061352, 'name': '年興'}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 33.8, 'change_rate_today': -0.01457725947521866, 'name': '總太'}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 463.5, 'change_rate_today': 0.02092511013215859, 'name': '嘉澤'}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 13.8, 'change_rate_today': -0.014285714285714235, 'name': '萬在'}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 30, 'change_rate_today': -0.01639344262295082, 'name': '長科*'}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 152, 'change_rate_today': 0.02702702702702703, 'name': '義隆'}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 27.3, 'change_rate_today': 0.011111111111111138, 'name': '台嘉碩'}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 15.2, 'change_rate_today': -0.0410094637223975, 'name': '台達化'}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24, 'change_rate_today': -0.008264462809917326, 'name': '台船'}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.25, 'change_rate_today': -0.009740259740259763, 'name': '隆大'}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 8.4, 'change_rate_today': -0.04545454545454549, 'name': '聯合再生'}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.4, 'change_rate_today': 0.007518796992481176, 'name': '英濟'}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.35, 'change_rate_today': -0.02575107296137345, 'name': '艾笛森'}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 23.85, 'change_rate_today': -0.045999999999999944, 'name': '正文'}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.4, 'change_rate_today': 0.0022371364653242577, 'name': '泰豐'}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 69.5, 'change_rate_today': 0.0, 'name': '高力'}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17, 'change_rate_today': -0.02857142857142857, 'name': '信音'}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1755, 'change_rate_today': 0.0057306590257879654, 'name': '矽力-KY'}]}]",2020-07-27 11:00:27.945,2020-07-27 19:00:27.945,19,2020-07-28,2020-07-28,-0.027896079257643664,-0.027896079257643664,,,,
2,"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 17.75, 'change_rate_today': -0.030054644808743206, 'name': '太極'}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 130, 'change_rate_today': 0.023622047244094488, 'name': '精材'}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 24.9, 'change_rate_today': -0.0845588235294118, 'name': '易威'}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 97.1, 'change_rate_today': -0.09252336448598136, 'name': '碩禾'}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.35, 'change_rate_today': 0.0, 'name': '康聯-KY'}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 64.8, 'change_rate_today': -0.11475409836065581, 'name': '杏國'}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 9.98, 'change_rate_today': -0.04038461538461537, 'name': '利奇'}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 21.2, 'change_rate_today': -0.049327354260089745, 'name': '榮創'}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 122, 'change_rate_today': -0.043137254901960784, 'name': '茂林-KY'}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 10.9, 'change_rate_today': -0.05217391304347823, 'name': '訊舟'}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.18, 'change_rate_today': -0.03234501347708898, 'name': '普誠'}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 154.5, 'change_rate_today': -0.06363636363636363, 'name': '旺矽'}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 88.7, 'change_rate_today': -0.006718924972004416, 'name': '茂達'}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 42.9, 'change_rate_today': -0.03703703703703701, 'name': '矽格'}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.25, 'change_rate_today': -0.027954256670902195, 'name': '鑽全'}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 41.3, 'change_rate_today': -0.11182795698924737, 'name': '光洋科'}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.6, 'change_rate_today': -0.013513513513513585, 'name': '東捷'}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.9, 'change_rate_today': -0.02453987730061352, 'name': '年興'}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 33.8, 'change_rate_today': -0.01457725947521866, 'name': '總太'}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 463.5, 'change_rate_today': 0.02092511013215859, 'name': '嘉澤'}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 13.8, 'change_rate_today': -0.014285714285714235, 'name': '萬在'}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 30, 'change_rate_today': -0.01639344262295082, 'name': '長科*'}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 152, 'change_rate_today': 0.02702702702702703, 'name': '義隆'}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 27.3, 'change_rate_today': 0.011111111111111138, 'name': '台嘉碩'}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 15.2, 'change_rate_today': -0.0410094637223975, 'name': '台達化'}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24, 'change_rate_today': -0.008264462809917326, 'name': '台船'}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.25, 'change_rate_today': -0.009740259740259763, 'name': '隆大'}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 8.4, 'change_rate_today': -0.04545454545454549, 'name': '聯合再生'}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.4, 'change_rate_today': 0.007518796992481176, 'name': '英濟'}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.35, 'change_rate_today': -0.02575107296137345, 'name': '艾笛森'}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 23.85, 'change_rate_today': -0.045999999999999944, 'name': '正文'}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.4, 'change_rate_today': 0.0022371364653242577, 'name': '泰豐'}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 69.5, 'change_rate_today': 0.0, 'name': '高力'}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17, 'change_rate_today': -0.02857142857142857, 'name': '信音'}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1755, 'change_rate_today': 0.0057306590257879654, 'name': '矽力-KY'}]}]",2020-07-28 11:00:28.042,2020-07-28 19:00:28.042,19,2020-07-29,2020-07-29,-0.027896079257643664,-0.027896079257643664,,,,
3,"[{'symbol_id': 'FC0394', 'symbols': [{'id': '4934', 'reason': '', 'change_rate': -2.74, 'change_rate_new': -0.0274, 'open': 18.3, 'close': 17.75, 'change_rate_today': -0.030054644808743206, 'name': '太極'}, {'id': '3374', 'reason': '', 'change_rate': 6.56, 'change_rate_new': 0.06559999999999999, 'open': 127, 'close': 130, 'change_rate_today': 0.023622047244094488, 'name': '精材'}, {'id': '1799', 'reason': '', 'change_rate': -7.78, 'change_rate_new': -0.07780000000000001, 'open': 27.2, 'close': 24.9, 'change_rate_today': -0.0845588235294118, 'name': '易威'}, {'id': '3691', 'reason': '', 'change_rate': -7.52, 'change_rate_new': -0.07519999999999999, 'open': 107, 'close': 97.1, 'change_rate_today': -0.09252336448598136, 'name': '碩禾'}, {'id': '4144', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 26.35, 'close': 26.35, 'change_rate_today': 0.0, 'name': '康聯-KY'}, {'id': '4192', 'reason': '', 'change_rate': -10, 'change_rate_new': -0.1, 'open': 73.2, 'close': 64.8, 'change_rate_today': -0.11475409836065581, 'name': '杏國'}, {'id': '1517', 'reason': '', 'change_rate': -3.11, 'change_rate_new': -0.0311, 'open': 10.4, 'close': 9.98, 'change_rate_today': -0.04038461538461537, 'name': '利奇'}, {'id': '3437', 'reason': '', 'change_rate': -3.64, 'change_rate_new': -0.0364, 'open': 22.3, 'close': 21.2, 'change_rate_today': -0.049327354260089745, 'name': '榮創'}, {'id': '4935', 'reason': '', 'change_rate': -3.17, 'change_rate_new': -0.0317, 'open': 127.5, 'close': 122, 'change_rate_today': -0.043137254901960784, 'name': '茂林-KY'}, {'id': '3047', 'reason': '', 'change_rate': -2.68, 'change_rate_new': -0.0268, 'open': 11.5, 'close': 10.9, 'change_rate_today': -0.05217391304347823, 'name': '訊舟'}, {'id': '6129', 'reason': '', 'change_rate': -5.15, 'change_rate_new': -0.051500000000000004, 'open': 7.42, 'close': 7.18, 'change_rate_today': -0.03234501347708898, 'name': '普誠'}, {'id': '6223', 'reason': '', 'change_rate': -3.13, 'change_rate_new': -0.0313, 'open': 165, 'close': 154.5, 'change_rate_today': -0.06363636363636363, 'name': '旺矽'}, {'id': '6138', 'reason': '', 'change_rate': 0.8, 'change_rate_new': 0.008, 'open': 89.3, 'close': 88.7, 'change_rate_today': -0.006718924972004416, 'name': '茂達'}, {'id': '6257', 'reason': '', 'change_rate': 0, 'change_rate_new': 0.0, 'open': 44.55, 'close': 42.9, 'change_rate_today': -0.03703703703703701, 'name': '矽格'}, {'id': '1527', 'reason': '', 'change_rate': -2.8, 'change_rate_new': -0.027999999999999997, 'open': 39.35, 'close': 38.25, 'change_rate_today': -0.027954256670902195, 'name': '鑽全'}, {'id': '1785', 'reason': '', 'change_rate': -8.73, 'change_rate_new': -0.0873, 'open': 46.5, 'close': 41.3, 'change_rate_today': -0.11182795698924737, 'name': '光洋科'}, {'id': '8064', 'reason': '', 'change_rate': -2.01, 'change_rate_new': -0.020099999999999996, 'open': 14.8, 'close': 14.6, 'change_rate_today': -0.013513513513513585, 'name': '東捷'}, {'id': '1451', 'reason': '', 'change_rate': -2.75, 'change_rate_new': -0.0275, 'open': 16.3, 'close': 15.9, 'change_rate_today': -0.02453987730061352, 'name': '年興'}, {'id': '3056', 'reason': '', 'change_rate': -1.6, 'change_rate_new': -0.016, 'open': 34.3, 'close': 33.8, 'change_rate_today': -0.01457725947521866, 'name': '總太'}, {'id': '3533', 'reason': '', 'change_rate': 2.77, 'change_rate_new': 0.0277, 'open': 454, 'close': 463.5, 'change_rate_today': 0.02092511013215859, 'name': '嘉澤'}, {'id': '4543', 'reason': '', 'change_rate': -1.08, 'change_rate_new': -0.0108, 'open': 14, 'close': 13.8, 'change_rate_today': -0.014285714285714235, 'name': '萬在'}, {'id': '6548', 'reason': '', 'change_rate': -1.64, 'change_rate_new': -0.016399999999999998, 'open': 30.5, 'close': 30, 'change_rate_today': -0.01639344262295082, 'name': '長科*'}, {'id': '2458', 'reason': '', 'change_rate': 4.83, 'change_rate_new': 0.0483, 'open': 148, 'close': 152, 'change_rate_today': 0.02702702702702703, 'name': '義隆'}, {'id': '3221', 'reason': '', 'change_rate': 1.11, 'change_rate_new': 0.0111, 'open': 27, 'close': 27.3, 'change_rate_today': 0.011111111111111138, 'name': '台嘉碩'}, {'id': '1309', 'reason': '', 'change_rate': -2.56, 'change_rate_new': -0.0256, 'open': 15.85, 'close': 15.2, 'change_rate_today': -0.0410094637223975, 'name': '台達化'}, {'id': '2208', 'reason': '', 'change_rate': -0.21, 'change_rate_new': -0.0021, 'open': 24.2, 'close': 24, 'change_rate_today': -0.008264462809917326, 'name': '台船'}, {'id': '5519', 'reason': '', 'change_rate': -0.97, 'change_rate_new': -0.0097, 'open': 15.4, 'close': 15.25, 'change_rate_today': -0.009740259740259763, 'name': '隆大'}, {'id': '3576', 'reason': '', 'change_rate': -3.23, 'change_rate_new': -0.0323, 'open': 8.8, 'close': 8.4, 'change_rate_today': -0.04545454545454549, 'name': '聯合再生'}, {'id': '3294', 'reason': '', 'change_rate': 0.75, 'change_rate_new': 0.0075, 'open': 13.3, 'close': 13.4, 'change_rate_today': 0.007518796992481176, 'name': '英濟'}, {'id': '3591', 'reason': '', 'change_rate': -2.99, 'change_rate_new': -0.029900000000000003, 'open': 11.65, 'close': 11.35, 'change_rate_today': -0.02575107296137345, 'name': '艾笛森'}, {'id': '4906', 'reason': '', 'change_rate': -2.65, 'change_rate_new': -0.0265, 'open': 25, 'close': 23.85, 'change_rate_today': -0.045999999999999944, 'name': '正文'}, {'id': '2102', 'reason': '', 'change_rate': 0.67, 'change_rate_new': 0.0067, 'open': 22.35, 'close': 22.4, 'change_rate_today': 0.0022371364653242577, 'name': '泰豐'}, {'id': '8996', 'reason': '', 'change_rate': 1.02, 'change_rate_new': 0.0102, 'open': 69.5, 'close': 69.5, 'change_rate_today': 0.0, 'name': '高力'}, {'id': '6126', 'reason': '', 'change_rate': -2.02, 'change_rate_new': -0.0202, 'open': 17.5, 'close': 17, 'change_rate_today': -0.02857142857142857, 'name': '信音'}, {'id': '6415', 'reason': '', 'change_rate': 1.15, 'change_rate_new': 0.0115, 'open': 1745, 'close': 1755, 'change_rate_today': 0.0057306590257879654, 'name': '矽力-KY'}]}]",2020-07-29 11:00:28.390,2020-07-29 19:00:28.390,19,2020-07-30,2020-07-30,-0.027896079257643664,-0.027896079257643664,,,,
